RequestId SentTime ProducerRecievedTime ProducerUpdateTime EnteredKafkaTime ExitedKafkaTime ConsumerUpdateTime
312 1715951086970 1715951086977 1715951086989 1715951087006 1715951087008 1715951087011
313 1715951087362 1715951087368 1715951087379 1715951087391 1715951087392 1715951087395
314 1715951087746 1715951087752 1715951087765 1715951087780 1715951087782 1715951087786
315 1715951088136 1715951088142 1715951088153 1715951088167 1715951088170 1715951088173
316 1715951088525 1715951088531 1715951088544 1715951088560 1715951088563 1715951088566
317 1715951088916 1715951088922 1715951088935 1715951088950 1715951088952 1715951088953
318 1715951089304 1715951089310 1715951089322 1715951089340 1715951089342 1715951089346
319 1715951089696 1715951089699 1715951089710 1715951089722 1715951089724 1715951089727
320 1715951090077 1715951090083 1715951090095 1715951090111 1715951090113 1715951090116
321 1715951090468 1715951090475 1715951090488 1715951090504 1715951090507 1715951090510
322 1715951090860 1715951090866 1715951090878 1715951090885 1715951090886 1715951090888
323 1715951091238 1715951091244 1715951091257 1715951091273 1715951091276 1715951091279
324 1715951091628 1715951091634 1715951091644 1715951091653 1715951091654 1715951091657
325 1715951092008 1715951092014 1715951092026 1715951092043 1715951092045 1715951092048
326 1715951092400 1715951092405 1715951092418 1715951092437 1715951092440 1715951092443
327 1715951092794 1715951092799 1715951092810 1715951092825 1715951092827 1715951092830
328 1715951093182 1715951093187 1715951093200 1715951093216 1715951093218 1715951093221
329 1715951093572 1715951093577 1715951093588 1715951093596 1715951093598 1715951093600
330 1715951093951 1715951093957 1715951093969 1715951093985 1715951093987 1715951093990
331 1715951094340 1715951094347 1715951094360 1715951094376 1715951094379 1715951094382
332 1715951094733 1715951094739 1715951094751 1715951094767 1715951094769 1715951094772
333 1715951095124 1715951095128 1715951095139 1715951095148 1715951095149 1715951095151
334 1715951095501 1715951095507 1715951095519 1715951095534 1715951095536 1715951095540
335 1715951095890 1715951095896 1715951095909 1715951095924 1715951095926 1715951095929
336 1715951096280 1715951096286 1715951096299 1715951096316 1715951096319 1715951096322
337 1715951096672 1715951096678 1715951096690 1715951096705 1715951096708 1715951096711
338 1715951097060 1715951097066 1715951097078 1715951097094 1715951097096 1715951097100
339 1715951097453 1715951097459 1715951097469 1715951097478 1715951097479 1715951097481
340 1715951097832 1715951097837 1715951097842 1715951097857 1715951097858 1715951097860
341 1715951098212 1715951098217 1715951098228 1715951098244 1715951098247 1715951098250
342 1715951098600 1715951098607 1715951098620 1715951098635 1715951098639 1715951098642
343 1715951098991 1715951098996 1715951099007 1715951099018 1715951099020 1715951099024
344 1715951099374 1715951099379 1715951099389 1715951099399 1715951099401 1715951099403
345 1715951099754 1715951099760 1715951099772 1715951099788 1715951099790 1715951099793
346 1715951100144 1715951100149 1715951100162 1715951100177 1715951100179 1715951100183
347 1715951100534 1715951100540 1715951100545 1715951100562 1715951100563 1715951100566
348 1715951100920 1715951100925 1715951100936 1715951100944 1715951100945 1715951100948
349 1715951101301 1715951101324 1715951101334 1715951101347 1715951101348 1715951101349
350 1715951101700 1715951101706 1715951101718 1715951101734 1715951101737 1715951101739
351 1715951102090 1715951102096 1715951102109 1715951102128 1715951102131 1715951102134
352 1715951102484 1715951102490 1715951102502 1715951102518 1715951102520 1715951102523
353 1715951102873 1715951102878 1715951102888 1715951102897 1715951102899 1715951102901
354 1715951103252 1715951103258 1715951103270 1715951103285 1715951103288 1715951103291
355 1715951103641 1715951103647 1715951103660 1715951103676 1715951103678 1715951103681
356 1715951104032 1715951104037 1715951104049 1715951104065 1715951104067 1715951104069
357 1715951104420 1715951104427 1715951104439 1715951104449 1715951104450 1715951104451
